Date,Open,High,Low,Close,Adj Close,Volume,BZ=F,DX-Y.NYB,EURUSD=X,GC=F,JPY=X,^DJI,^FTSE,^GDAXI,^GSPC,^IXIC,^N225,^VIX
2013-11-27,1803.47998046875,1808.27001953125,1802.77001953125,1807.22998046875,1807.22998046875,2613590000.0,111.30999755859375,80.73999786376953,1.3567785024642944,1237.800048828125,101.23400115966797,16097.330078125,6649.5,9351.1298828125,1807.22998046875,4044.75,15449.6298828125,12.979999542236328
2013-11-28,,,,,,,,,1.357367753982544,,102.20999908447266,,6654.5,9387.3701171875,,,15727.1201171875,
2013-11-29,1808.68994140625,1813.550048828125,1803.97998046875,1805.81005859375,1805.81005859375,1598300000.0,109.69000244140625,80.68000030517578,1.360396146774292,1250.5999755859375,102.29199981689453,16086.41015625,6650.60009765625,9405.2998046875,1805.81005859375,4059.889892578125,15661.8701171875,13.699999809265137
2013-12-02,1806.550048828125,1810.02001953125,1798.5999755859375,1800.9000244140625,1800.9000244140625,3095430000.0,111.44999694824219,80.91000366210938,1.3585110902786255,1222.300048828125,102.47100067138672,16008.76953125,6595.2998046875,9401.9599609375,1800.9000244140625,4045.260009765625,15655.0703125,14.229999542236328
2013-12-03,1800.0999755859375,1800.0999755859375,1787.8499755859375,1795.1500244140625,1795.1500244140625,3475680000.0,112.62000274658203,80.62000274658203,1.3542062044143677,1221.699951171875,102.93299865722656,15914.6201171875,6532.39990234375,9223.400390625,1795.1500244140625,4037.199951171875,15749.66015625,14.550000190734863
2013-12-04,1793.1500244140625,1799.800048828125,1779.0899658203125,1792.81005859375,1792.81005859375,3610540000.0,111.87999725341797,80.62999725341797,1.3590649366378784,1248.199951171875,102.35099792480469,15889.76953125,6510.0,9140.6298828125,1792.81005859375,4038.0,15407.9404296875,14.699999809265137
2013-12-05,1792.8199462890625,1792.8199462890625,1783.3800048828125,1785.030029296875,1785.030029296875,3336880000.0,110.9800033569336,80.2699966430664,1.3586403131484985,1233.199951171875,102.40399932861328,15821.509765625,6498.2998046875,9084.9501953125,1785.030029296875,4033.169921875,15177.490234375,15.079999923706055
2013-12-06,1788.3599853515625,1806.0400390625,1788.3599853515625,1805.0899658203125,1805.0899658203125,3150030000.0,111.61000061035156,80.2699966430664,1.3669979572296143,1230.300048828125,101.74199676513672,16020.2001953125,6552.0,9172.41015625,1805.0899658203125,4062.52001953125,15299.8603515625,13.789999961853027
2013-12-09,1806.2099609375,1811.52001953125,1806.2099609375,1808.3699951171875,1808.3699951171875,3129500000.0,109.38999938964844,80.12999725341797,1.3706516027450562,1235.300048828125,103.13099670410156,16025.5302734375,6559.5,9195.169921875,1808.3699951171875,4068.75,15650.2099609375,13.489999771118164
2013-12-10,1807.5999755859375,1808.52001953125,1801.75,1802.6199951171875,1802.6199951171875,3117150000.0,109.37999725341797,79.97000122070312,1.3740227222442627,1262.4000244140625,103.26599884033203,15973.1298828125,6523.2998046875,9114.4404296875,1802.6199951171875,4060.489990234375,15611.3095703125,13.90999984741211
2013-12-11,1802.760009765625,1802.969970703125,1780.0899658203125,1782.219970703125,1782.219970703125,3472240000.0,109.69999694824219,79.88999938964844,1.37644362449646,1258.5,102.7979965209961,15843.5302734375,6507.7001953125,9077.1103515625,1782.219970703125,4003.81005859375,15515.0595703125,15.420000076293945
2013-12-12,1781.7099609375,1782.989990234375,1772.280029296875,1775.5,1775.5,3306640000.0,108.66999816894531,80.19999694824219,1.3786067962646484,1226.0,102.50800323486328,15739.4296875,6445.2998046875,9017.0,1775.5,3998.39990234375,15341.8203125,15.539999961853027
2013-12-13,1777.97998046875,1780.9200439453125,1772.449951171875,1775.3199462890625,1775.3199462890625,3061070000.0,108.83000183105469,80.20999908447266,1.3750807046890259,1235.699951171875,103.54000091552734,15755.3603515625,6440.0,9006.4599609375,1775.3199462890625,4000.97998046875,15403.1103515625,15.760000228881836
2013-12-16,1777.47998046875,1792.219970703125,1777.47998046875,1786.5400390625,1786.5400390625,3209890000.0,110.47000122070312,80.06999969482422,1.3739283084869385,1245.5,103.2699966430664,15884.5703125,6522.2001953125,9163.5595703125,1786.5400390625,4029.52001953125,15152.91015625,16.030000686645508
2013-12-17,1786.469970703125,1786.77001953125,1777.050048828125,1781.0,1781.0,3270030000.0,110.41000366210938,80.05999755859375,1.3762919902801514,1231.199951171875,103.0270004272461,15875.259765625,6486.2001953125,9085.1201171875,1781.0,4023.679931640625,15278.6298828125,16.209999084472656
2013-12-18,1781.4599609375,1811.0799560546875,1767.989990234375,1810.6500244140625,1810.6500244140625,4327770000.0,,80.11000061035156,1.3771259784698486,1236.0999755859375,102.6240005493164,16167.9697265625,6492.10009765625,9181.75,1810.6500244140625,4070.06005859375,15587.7998046875,13.800000190734863
2013-12-19,1809.0,1810.8800048828125,1801.3499755859375,1809.5999755859375,1809.5999755859375,3497210000.0,110.29000091552734,80.62999725341797,1.3684945106506348,1195.0,104.21299743652344,16179.080078125,6584.7001953125,9335.740234375,1809.5999755859375,4058.139892578125,15859.2197265625,14.149999618530273
2013-12-20,1810.3900146484375,1823.75,1810.25,1818.3199462890625,1818.3199462890625,5097700000.0,111.7699966430664,80.58000183105469,1.3655791282653809,1205.0999755859375,104.2760009765625,16221.1396484375,6606.60009765625,9400.1796875,1818.3199462890625,4104.740234375,15870.419921875,13.789999961853027
2013-12-23,1822.9200439453125,1829.75,1822.9200439453125,1827.989990234375,1827.989990234375,2851540000.0,111.55999755859375,80.44999694824219,1.3678393363952637,1198.4000244140625,104.02999877929688,16294.6103515625,6678.60009765625,9488.8203125,1827.989990234375,4148.89990234375,,13.039999961853027
2013-12-24,1828.02001953125,1833.3199462890625,1828.02001953125,1833.3199462890625,1833.3199462890625,1307630000.0,111.9000015258789,80.52999877929688,1.3699944019317627,1205.0999755859375,104.1760025024414,16357.5498046875,6694.2001953125,,1833.3199462890625,4155.419921875,15889.330078125,12.479999542236328
2013-12-25,,,,,,,,,1.3681949377059937,,104.30000305175781,,,,,,16009.990234375,
2013-12-26,1834.9599609375,1842.8399658203125,1834.9599609375,1842.02001953125,1842.02001953125,1982270000.0,111.9800033569336,80.4800033569336,1.3668484687805176,1214.0999755859375,104.52400207519531,16479.880859375,,,1842.02001953125,4167.18017578125,16174.4404296875,12.329999923706055
2013-12-27,1842.969970703125,1844.8900146484375,1839.81005859375,1841.4000244140625,1841.4000244140625,2052920000.0,112.18000030517578,80.38999938964844,1.3696191310882568,1216.0999755859375,104.87899780273438,16478.41015625,6750.89990234375,9589.3896484375,1841.4000244140625,4156.58984375,16178.9404296875,12.460000038146973
2013-12-30,1841.469970703125,1842.469970703125,1838.77001953125,1841.0699462890625,1841.0699462890625,2293860000.0,111.20999908447266,80.0,1.3750240802764893,1203.0999755859375,105.31999969482422,16504.2890625,6731.2998046875,9552.16015625,1841.0699462890625,4154.2001953125,16291.3095703125,13.5600004196167
2013-12-31,1842.6099853515625,1849.43994140625,1842.4100341796875,1848.3599853515625,1848.3599853515625,2312840000.0,110.80000305175781,80.04000091552734,1.3810056447982788,1201.9000244140625,104.93399810791016,16576.66015625,6749.10009765625,,1848.3599853515625,4176.58984375,,13.720000267028809
2014-01-01,,,,,,,,,1.3744947910308838,,105.30000305175781,,,,,,,
2014-01-02,1845.8599853515625,1845.8599853515625,1827.739990234375,1831.97998046875,1831.97998046875,3080600000.0,107.77999877929688,80.62999725341797,1.3766709566116333,1225.0,105.3239974975586,16441.349609375,6717.89990234375,9400.0400390625,1831.97998046875,4143.06982421875,,14.229999542236328
2014-01-03,1833.2099609375,1838.239990234375,1829.1300048828125,1831.3699951171875,1831.3699951171875,2774270000.0,106.88999938964844,80.79000091552734,1.3666616678237915,1238.4000244140625,104.83300018310547,16469.990234375,6730.7001953125,9435.150390625,1831.3699951171875,4131.91015625,,13.760000228881836
2014-01-06,1832.31005859375,1837.1600341796875,1823.72998046875,1826.77001953125,1826.77001953125,3294850000.0,106.7300033569336,80.6500015258789,1.3596007823944092,1237.800048828125,104.91200256347656,16425.099609375,6730.7001953125,9428.0,1826.77001953125,4113.68017578125,15908.8798828125,13.550000190734863
2014-01-07,1828.7099609375,1840.0999755859375,1828.7099609375,1837.8800048828125,1837.8800048828125,3511750000.0,107.3499984741211,80.83000183105469,1.3631964921951294,1229.4000244140625,104.20999908447266,16530.939453125,6755.5,9506.2001953125,1837.8800048828125,4153.18017578125,15814.3701171875,12.920000076293945
2014-01-08,1837.9000244140625,1840.02001953125,1831.4000244140625,1837.489990234375,1837.489990234375,3652140000.0,107.1500015258789,81.04000091552734,1.3616372346878052,1225.300048828125,104.71199798583984,16462.740234375,6721.7998046875,9497.83984375,1837.489990234375,4165.60986328125,16121.4501953125,12.869999885559082
2014-01-09,1839.0,1843.22998046875,1830.3800048828125,1838.1300048828125,1838.1300048828125,3581150000.0,106.38999938964844,81.01000213623047,1.3572019338607788,1229.300048828125,104.84400177001953,16444.759765625,6691.2998046875,9421.6103515625,1838.1300048828125,4156.18994140625,15880.330078125,12.890000343322754
2014-01-10,1840.06005859375,1843.1500244140625,1832.4300537109375,1842.3699951171875,1842.3699951171875,3335710000.0,107.25,80.66000366210938,1.360710859298706,1246.699951171875,104.83000183105469,16437.05078125,6739.89990234375,9473.240234375,1842.3699951171875,4174.669921875,15912.0595703125,12.140000343322754
2014-01-13,1841.260009765625,1843.449951171875,1815.52001953125,1819.199951171875,1819.199951171875,3591350000.0,106.75,80.51000213623047,1.3671848773956299,1250.9000244140625,103.9489974975586,16257.9404296875,6757.2001953125,9510.169921875,1819.199951171875,4113.2998046875,,13.279999732971191
2014-01-14,1821.3599853515625,1839.260009765625,1821.3599853515625,1838.8800048828125,1838.8800048828125,3353270000.0,106.38999938964844,80.61000061035156,1.3669979572296143,1245.199951171875,103.11599731445312,16373.8603515625,6766.89990234375,9540.509765625,1838.8800048828125,4183.02001953125,15422.400390625,12.279999732971191
2014-01-15,1840.52001953125,1850.8399658203125,1840.52001953125,1848.3800048828125,1848.3800048828125,3777800000.0,107.12999725341797,81.0,1.3668484687805176,1238.0999755859375,104.17900085449219,16481.939453125,6819.89990234375,9733.8095703125,1848.3800048828125,4214.8798828125,15808.73046875,12.279999732971191
2014-01-16,1847.989990234375,1847.989990234375,1840.300048828125,1845.8900146484375,1845.8900146484375,3491310000.0,107.08999633789062,80.9000015258789,1.359933614730835,1240.0,104.57099914550781,16417.009765625,6815.39990234375,9717.7099609375,1845.8900146484375,4218.68994140625,15747.2001953125,12.529999732971191
2014-01-17,1844.22998046875,1846.0400390625,1835.22998046875,1838.699951171875,1838.699951171875,3626120000.0,107.05999755859375,81.26000213623047,1.3618041276931763,1251.699951171875,104.29499816894531,16458.560546875,6829.2998046875,9742.9599609375,1838.699951171875,4197.580078125,15734.4599609375,12.4399995803833
2014-01-20,,,,,,,,,1.3527590036392212,,104.23799896240234,,6836.7001953125,9715.900390625,,,15641.6796875,
2014-01-21,1841.050048828125,1849.31005859375,1832.3800048828125,1843.800048828125,1843.800048828125,3782470000.0,,81.0999984741211,1.3549033403396606,1242.300048828125,104.2249984741211,16414.439453125,6834.2998046875,9730.1201171875,1843.800048828125,4225.759765625,15795.9599609375,12.869999885559082
2014-01-22,1844.7099609375,1846.8699951171875,1840.8800048828125,1844.8599853515625,1844.8599853515625,3374170000.0,108.2699966430664,81.16999816894531,1.355913758277893,1239.0,104.2229995727539,16373.33984375,6826.2998046875,9720.1103515625,1844.8599853515625,4243.0,15820.9599609375,12.84000015258789
2014-01-23,1842.2900390625,1842.2900390625,1820.06005859375,1828.4599609375,1828.4599609375,3972250000.0,107.58000183105469,80.44000244140625,1.354224443435669,1262.5999755859375,104.63500213623047,16197.349609375,6773.2998046875,9631.0400390625,1828.4599609375,4218.8798828125,15695.8896484375,13.770000457763672
2014-01-24,1826.9599609375,1826.9599609375,1790.2900390625,1790.2900390625,1790.2900390625,4618450000.0,107.87999725341797,80.45999908447266,1.3689066171646118,1264.5,103.37000274658203,15879.1103515625,6663.7001953125,9392.01953125,1790.2900390625,4128.169921875,15391.5595703125,18.139999389648438
2014-01-27,1791.030029296875,1795.97998046875,1772.8800048828125,1781.56005859375,1781.56005859375,4045200000.0,106.69000244140625,80.5,1.3687942028045654,1263.5999755859375,102.05000305175781,15837.8798828125,6550.7001953125,9349.2197265625,1781.56005859375,4083.610107421875,15005.73046875,17.420000076293945
2014-01-28,1783.0,1793.8699951171875,1779.489990234375,1792.5,1792.5,3437830000.0,107.41000366210938,80.56999969482422,1.3674652576446533,1251.0,102.66100311279297,15928.5595703125,6572.2998046875,9406.91015625,1792.5,4097.9599609375,14980.16015625,15.800000190734863
2014-01-29,1790.1500244140625,1790.1500244140625,1770.449951171875,1774.199951171875,1774.199951171875,3964020000.0,107.8499984741211,80.51000213623047,1.3655046224594116,1262.199951171875,103.23100280761719,15738.7900390625,6544.2998046875,9336.73046875,1774.199951171875,4051.429931640625,15383.91015625,17.350000381469727
2014-01-30,1777.1700439453125,1798.77001953125,1777.1700439453125,1794.18994140625,1794.18994140625,3547510000.0,107.94999694824219,81.08999633789062,1.365859031677246,1242.199951171875,102.30000305175781,15848.6103515625,6538.5,9373.48046875,1794.18994140625,4123.1298828125,15007.0595703125,17.290000915527344
2014-01-31,1790.8800048828125,1793.8800048828125,1772.260009765625,1782.5899658203125,1782.5899658203125,4059690000.0,106.4000015258789,81.2699966430664,1.3558770418167114,1240.0999755859375,102.75800323486328,15698.849609375,6510.39990234375,9306.48046875,1782.5899658203125,4103.8798828125,14914.5302734375,18.40999984741211
2014-02-03,1782.6800537109375,1784.8299560546875,1739.6600341796875,1741.8900146484375,1741.8900146484375,4726040000.0,106.04000091552734,81.01000213623047,1.3488178253173828,1260.4000244140625,102.19200134277344,15372.7998046875,6465.7001953125,9186.51953125,1741.8900146484375,3996.9599609375,14619.1298828125,21.440000534057617
2014-02-04,1743.8199462890625,1758.72998046875,1743.8199462890625,1755.199951171875,1755.199951171875,4068410000.0,105.77999877929688,81.12000274658203,1.3525028228759766,1251.699951171875,101.14199829101562,15445.240234375,6449.2998046875,9127.91015625,1755.199951171875,4031.52001953125,14008.4697265625,19.110000610351562
2014-02-05,1753.3800048828125,1755.7900390625,1737.9200439453125,1751.6400146484375,1751.6400146484375,3984290000.0,106.25,81.02999877929688,1.3515887260437012,1257.300048828125,101.68900299072266,15440.23046875,6457.89990234375,9116.3203125,1751.6400146484375,4011.550048828125,14180.3798828125,19.950000762939453
2014-02-06,1752.989990234375,1774.06005859375,1752.989990234375,1773.4300537109375,1773.4300537109375,3825410000.0,107.19000244140625,80.88999938964844,1.3535096645355225,1257.5999755859375,101.46600341796875,15628.5302734375,6558.2998046875,9256.580078125,1773.4300537109375,4057.1201171875,14155.1201171875,17.229999542236328
2014-02-07,1776.010009765625,1798.030029296875,1776.010009765625,1797.02001953125,1797.02001953125,3775990000.0,109.56999969482422,80.69000244140625,1.3592127561569214,1263.300048828125,102.03900146484375,15794.080078125,6571.7001953125,9301.919921875,1797.02001953125,4125.85986328125,14462.41015625,15.289999961853027
2014-02-10,1796.199951171875,1799.93994140625,1791.8299560546875,1799.8399658203125,1799.8399658203125,3312160000.0,108.62999725341797,80.66999816894531,1.361933946609497,1274.800048828125,102.52400207519531,15801.7900390625,6591.60009765625,9289.8603515625,1799.8399658203125,4148.169921875,14718.33984375,15.260000228881836
2014-02-11,1800.449951171875,1823.5400390625,1800.4100341796875,1819.75,1819.75,3699380000.0,108.68000030517578,80.62999725341797,1.364610195159912,1290.0999755859375,102.13300323486328,15994.76953125,6672.7001953125,9478.76953125,1819.75,4191.0498046875,,14.510000228881836
2014-02-12,1820.1199951171875,1826.550048828125,1815.969970703125,1819.260009765625,1819.260009765625,3326380000.0,108.79000091552734,80.68000030517578,1.3639029264450073,1295.300048828125,102.5199966430664,15963.9404296875,6675.0,9540.0,1819.260009765625,4201.2900390625,14800.0595703125,14.300000190734863
2014-02-13,1814.8199462890625,1830.25,1809.219970703125,1829.8299560546875,1829.8299560546875,3289510000.0,108.7300033569336,80.29000091552734,1.3590095043182373,1300.4000244140625,102.46900177001953,16027.58984375,6659.39990234375,9596.76953125,1829.8299560546875,4240.669921875,14534.740234375,14.140000343322754
2014-02-14,1828.4599609375,1841.6500244140625,1825.5899658203125,1838.6300048828125,1838.6300048828125,3114750000.0,108.7300033569336,80.12999725341797,1.3678767681121826,1319.0,102.18800354003906,16154.3896484375,6663.60009765625,9662.400390625,1838.6300048828125,4244.02001953125,14313.0302734375,13.569999694824219
2014-02-17,,,,,,,,,1.3699944019317627,,101.56400299072266,,6736.0,9656.759765625,,,14393.1103515625,
2014-02-18,1839.030029296875,1842.8699951171875,1835.010009765625,1840.760009765625,1840.760009765625,3421110000.0,,80.01000213623047,1.3704450130462646,1324.699951171875,102.06199645996094,16130.400390625,6796.39990234375,9659.7802734375,1840.760009765625,4272.77978515625,14843.240234375,13.869999885559082
2014-02-19,1838.9000244140625,1847.5,1826.989990234375,1828.75,1828.75,3661570000.0,110.47000122070312,80.16999816894531,1.376197338104248,1320.5999755859375,102.33200073242188,16040.5595703125,6796.7001953125,9660.0498046875,1828.75,4237.9501953125,14766.5302734375,15.5
2014-02-20,1829.239990234375,1842.7900390625,1824.5799560546875,1839.780029296875,1839.780029296875,3404980000.0,110.30000305175781,80.29000091552734,1.3730417490005493,1317.0999755859375,102.31099700927734,16133.23046875,6813.0,9618.849609375,1839.780029296875,4267.5498046875,14449.1796875,14.789999961853027
2014-02-21,1841.0699462890625,1846.1300048828125,1835.5999755859375,1836.25,1836.25,3403880000.0,109.8499984741211,80.23999786376953,1.372118592262268,1323.9000244140625,102.31199645996094,16103.2998046875,6838.10009765625,9656.9501953125,1836.25,4263.41015625,14865.669921875,14.680000305175781
2014-02-24,1836.780029296875,1858.7099609375,1836.780029296875,1847.6099853515625,1847.6099853515625,4014530000.0,110.63999938964844,80.20999908447266,1.3737962245941162,1338.300048828125,102.51300048828125,16207.1396484375,6865.89990234375,9708.9404296875,1847.6099853515625,4292.97021484375,14837.6796875,14.229999542236328
2014-02-25,1847.6600341796875,1852.9100341796875,1840.18994140625,1845.1199951171875,1845.1199951171875,3515560000.0,109.51000213623047,80.1500015258789,1.3736075162887573,1343.0,102.48200225830078,16179.66015625,6830.5,9699.349609375,1845.1199951171875,4287.58984375,15051.599609375,13.670000076293945
2014-02-26,1845.7900390625,1852.6500244140625,1840.6600341796875,1845.1600341796875,1845.1600341796875,3716730000.0,109.5199966430664,80.41000366210938,1.3746082782745361,1328.199951171875,102.1500015258789,16198.41015625,6799.2001953125,9661.73046875,1845.1600341796875,4292.06005859375,14970.9697265625,14.350000381469727
2014-02-27,1844.9000244140625,1854.530029296875,1841.1300048828125,1854.2900390625,1854.2900390625,3547460000.0,108.95999908447266,80.29000091552734,1.3681949377059937,1331.5999755859375,102.29900360107422,16272.650390625,6810.2998046875,9588.330078125,1854.2900390625,4318.93017578125,14923.1103515625,14.039999961853027
2014-02-28,1855.1199951171875,1867.9200439453125,1847.6700439453125,1859.449951171875,1859.449951171875,3917450000.0,109.06999969482422,79.77999877929688,1.3707455396652222,1321.4000244140625,102.11000061035156,16321.7099609375,6809.7001953125,9692.080078125,1859.449951171875,4308.1201171875,14841.0703125,14.0
2014-03-03,1857.6800537109375,1857.6800537109375,1834.43994140625,1845.72998046875,1845.72998046875,3428220000.0,111.19999694824219,80.06999969482422,1.377695083618164,1350.0999755859375,101.30500030517578,16168.0302734375,6708.39990234375,9358.8896484375,1845.72998046875,4277.2998046875,14652.23046875,16.0
2014-03-04,1849.22998046875,1876.22998046875,1849.22998046875,1873.9100341796875,1873.9100341796875,3765770000.0,109.30000305175781,80.16000366210938,1.373701810836792,1337.800048828125,101.41200256347656,16395.880859375,6823.7998046875,9589.150390625,1873.9100341796875,4351.97021484375,14721.48046875,14.100000381469727
2014-03-05,1874.050048828125,1876.530029296875,1871.1099853515625,1873.81005859375,1873.81005859375,3392990000.0,107.76000213623047,80.11000061035156,1.374117136001587,1340.199951171875,102.1780014038086,16360.1796875,6775.39990234375,9542.01953125,1873.81005859375,4357.97021484375,14897.6298828125,13.890000343322754
2014-03-06,1874.1800537109375,1881.93994140625,1874.1800537109375,1877.030029296875,1877.030029296875,3360450000.0,108.0999984741211,79.68000030517578,1.3734188079833984,1351.699951171875,102.36699676513672,16421.890625,6788.5,9542.8701171875,1877.030029296875,4352.1298828125,15134.75,14.210000038146973
2014-03-07,1878.52001953125,1883.5699462890625,1870.56005859375,1878.0400390625,1878.0400390625,3564740000.0,109.0,79.72000122070312,1.3863087892532349,1338.0999755859375,103.03199768066406,16452.720703125,6712.7001953125,9350.75,1878.0400390625,4336.22021484375,15274.0703125,14.109999656677246
2014-03-10,1877.8599853515625,1877.8699951171875,1867.0400390625,1877.1700439453125,1877.1700439453125,3021350000.0,108.08000183105469,79.75,1.3878673315048218,1341.4000244140625,103.19000244140625,16418.6796875,6689.5,9265.5,1877.1700439453125,4334.4501953125,15120.1396484375,14.199999809265137
2014-03-11,1878.260009765625,1882.3499755859375,1863.8800048828125,1867.6300048828125,1867.6300048828125,3392400000.0,108.55000305175781,79.7699966430664,1.3878865242004395,1346.5,103.23600006103516,16351.25,6685.5,9307.7900390625,1867.6300048828125,4307.18994140625,15224.1103515625,14.800000190734863
2014-03-12,1866.1500244140625,1868.3800048828125,1854.3800048828125,1868.199951171875,1868.199951171875,3270860000.0,108.0199966430664,79.61000061035156,1.385809302330017,1370.300048828125,102.83999633789062,16340.080078125,6620.89990234375,9188.6904296875,1868.199951171875,4323.330078125,14830.3896484375,14.470000267028809
2014-03-13,1869.06005859375,1874.4000244140625,1841.8599853515625,1846.3399658203125,1846.3399658203125,3670990000.0,107.38999938964844,79.62000274658203,1.3904531002044678,1372.199951171875,102.78299713134766,16108.8896484375,6553.7998046875,9017.7900390625,1846.3399658203125,4260.419921875,14815.98046875,16.219999313354492
2014-03-14,1845.0699462890625,1852.43994140625,1839.5699462890625,1841.1300048828125,1841.1300048828125,3285460000.0,108.56999969482422,79.44000244140625,1.3865394592285156,1379.0,101.77999877929688,16065.669921875,6527.89990234375,9056.41015625,1841.1300048828125,4245.39990234375,14327.66015625,17.81999969482422
2014-03-17,1842.81005859375,1862.300048828125,1842.81005859375,1858.8299560546875,1858.8299560546875,2860490000.0,108.54000091552734,79.38999938964844,1.39130437374115,1372.9000244140625,101.33000183105469,16247.2197265625,6568.39990234375,9180.8896484375,1858.8299560546875,4279.9501953125,14277.669921875,15.640000343322754
2014-03-18,1858.9200439453125,1873.760009765625,1858.9200439453125,1872.25,1872.25,2930190000.0,106.79000091552734,79.41000366210938,1.3926606178283691,1359.0,101.85900115966797,16336.1904296875,6605.2998046875,9242.5498046875,1872.25,4333.31005859375,14411.26953125,14.520000457763672
2014-03-19,1872.25,1874.1400146484375,1850.3499755859375,1860.77001953125,1860.77001953125,3289210000.0,105.8499984741211,79.98999786376953,1.3930875062942505,1341.4000244140625,101.44000244140625,16222.169921875,6573.10009765625,9277.0498046875,1860.77001953125,4307.60009765625,14462.51953125,15.119999885559082
2014-03-20,1860.0899658203125,1873.489990234375,1854.6300048828125,1872.010009765625,1872.010009765625,3327540000.0,106.44999694824219,80.20999908447266,1.381921648979187,1330.5,102.46800231933594,16331.0498046875,6542.39990234375,9296.1201171875,1872.010009765625,4319.2900390625,14224.23046875,14.520000457763672
2014-03-21,1874.530029296875,1883.969970703125,1863.4599609375,1866.52001953125,1866.52001953125,5270710000.0,106.91999816894531,80.11000061035156,1.378207802772522,1336.0,102.40699768066406,16302.76953125,6557.2001953125,9342.9404296875,1866.52001953125,4276.7900390625,,15.0
2014-03-24,1867.6700439453125,1873.3399658203125,1849.68994140625,1857.43994140625,1857.43994140625,3409000000.0,106.80999755859375,79.93000030517578,1.3795576095581055,1311.199951171875,102.24099731445312,16276.6904296875,6520.39990234375,9188.76953125,1857.43994140625,4226.39013671875,14475.2998046875,15.09000015258789
2014-03-25,1859.47998046875,1871.8699951171875,1855.9599609375,1865.6199951171875,1865.6199951171875,3200560000.0,106.98999786376953,79.94000244140625,1.3838915824890137,1311.4000244140625,102.20700073242188,16367.8798828125,6604.89990234375,9338.400390625,1865.6199951171875,4234.27001953125,14423.1904296875,14.020000457763672
2014-03-26,1867.0899658203125,1875.9200439453125,1852.56005859375,1852.56005859375,1852.56005859375,3480850000.0,107.02999877929688,79.9800033569336,1.3819025754928589,1303.4000244140625,102.28500366210938,16268.990234375,6605.2998046875,9448.580078125,1852.56005859375,4173.580078125,14477.16015625,14.930000305175781
2014-03-27,1852.1099853515625,1855.550048828125,1842.1099853515625,1849.0400390625,1849.0400390625,3733430000.0,107.83000183105469,80.11000061035156,1.378207802772522,1294.699951171875,101.90299987792969,16264.23046875,6588.2998046875,9451.2099609375,1849.0400390625,4151.22998046875,14622.8896484375,14.619999885559082
2014-03-28,1850.0699462890625,1866.6300048828125,1850.0699462890625,1857.6199951171875,1857.6199951171875,2955520000.0,108.06999969482422,80.18000030517578,1.3741360902786255,1293.800048828125,102.14700317382812,16323.0595703125,6615.60009765625,9587.1904296875,1857.6199951171875,4155.759765625,14696.0302734375,14.40999984741211
2014-03-31,1859.1600341796875,1875.1800537109375,1859.1600341796875,1872.3399658203125,1872.3399658203125,3274300000.0,107.76000213623047,80.0999984741211,1.3752131462097168,1283.4000244140625,102.88899993896484,16457.66015625,6598.39990234375,9555.91015625,1872.3399658203125,4198.990234375,14827.830078125,13.880000114440918
2014-04-01,1873.9599609375,1885.8399658203125,1873.9599609375,1885.52001953125,1885.52001953125,3336190000.0,105.62000274658203,80.08000183105469,1.3775053024291992,1279.5999755859375,103.21399688720703,16532.609375,6652.60009765625,9603.7099609375,1885.52001953125,4268.0400390625,14791.990234375,13.100000381469727
2014-04-02,1886.6099853515625,1893.1700439453125,1883.7900390625,1890.9000244140625,1890.9000244140625,3131660000.0,104.79000091552734,80.22000122070312,1.379481554031372,1290.5,103.63300323486328,16573.0,6659.0,9623.3603515625,1890.9000244140625,4276.4599609375,14946.3203125,13.09000015258789
2014-04-03,1891.4300537109375,1893.800048828125,1882.6500244140625,1888.77001953125,1888.77001953125,3055600000.0,106.1500015258789,80.47000122070312,1.376822590827942,1284.4000244140625,103.86699676513672,16572.55078125,6649.10009765625,9628.8203125,1888.77001953125,4237.740234375,15071.8798828125,13.369999885559082
2014-04-04,1890.25,1897.280029296875,1863.260009765625,1865.0899658203125,1865.0899658203125,3583750000.0,106.72000122070312,80.41999816894531,1.3723821640014648,1303.199951171875,103.89600372314453,16412.7109375,6695.60009765625,9695.76953125,1865.0899658203125,4127.72998046875,15063.76953125,13.960000038146973
2014-04-07,1863.9200439453125,1864.0400390625,1841.47998046875,1845.0400390625,1845.0400390625,3801540000.0,105.81999969482422,80.22000122070312,1.3704074621200562,1298.0,103.31999969482422,16245.8701171875,6622.7998046875,9510.849609375,1845.0400390625,4079.75,14808.849609375,15.569999694824219
2014-04-08,1845.47998046875,1854.949951171875,1837.489990234375,1851.9599609375,1851.9599609375,3721450000.0,107.66999816894531,79.75,1.374306082725525,1308.699951171875,103.06900024414062,16256.1396484375,6590.7001953125,9490.7900390625,1851.9599609375,4112.990234375,14606.8798828125,14.890000343322754
2014-04-09,1852.6400146484375,1872.4300537109375,1852.3800048828125,1872.1800537109375,1872.1800537109375,3308650000.0,107.9800033569336,79.4800033569336,1.3793293237686157,1305.5,101.95500183105469,16437.1796875,6635.60009765625,9506.349609375,1872.1800537109375,4183.89990234375,14299.6904296875,13.819999694824219
2014-04-10,1872.280029296875,1872.530029296875,1830.8699951171875,1833.0799560546875,1833.0799560546875,3758780000.0,107.45999908447266,79.37999725341797,1.3855020999908447,1320.0999755859375,102.10700225830078,16170.2197265625,6642.0,9454.5400390625,1833.0799560546875,4054.110107421875,14300.1201171875,15.890000343322754
